GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0001197	3472.43285484394	0.308867283359879	0.0919949589200046	3.35743704857196	0.0007866865501557	0.00992073665509761	chr3R	26866928	26869220	+	protein_coding	His2Av
FBgn0036257	1082.36564919863	-0.330837652987897	0.0986283694002863	-3.35438631906386	0.000795412288042749	0.0100161742414233	chr3L	12138867	12143380	+	protein_coding	RhoGAP68F
FBgn0260936	2707.28594885887	-0.3099059551029	0.0923996436117395	-3.35397348939045	0.000796599944973071	0.010016549598782	chr3L	5769001	5776271	+	protein_coding	scny
FBgn0052813	160.788779617947	-0.548935999604755	0.16372818241252	-3.35272762157518	0.000800194128825441	0.0100471399252088	chrX	1380913	1392843	+	protein_coding	CG32813
FBgn0036764	3651.22607315574	0.377233942530171	0.11279114830918	3.34453499397052	0.000824206312353868	0.0103336359538744	chr3L	17852623	17856794	-	protein_coding	CG5535
FBgn0020764	812.88814732582	-0.37985397845441	0.113853498700602	-3.33633997013394	0.000848892853134534	0.0106277454015439	chr2R	23964771	23966757	+	protein_coding	Alas
FBgn0016926	910.457854410774	-0.385748124049147	0.115699584843553	-3.33404933622493	0.000855914747594471	0.0107001712159534	chr2L	1114653	1128953	-	protein_coding	Pino
FBgn0027621	791.958831098692	-0.375410970444516	0.112763002090664	-3.32920340434601	0.000870947724344161	0.0108723935978374	chrX	19495504	19509350	+	protein_coding	Pfrx
FBgn0003053	126.579352783559	0.694224064079548	0.208585970445747	3.32823949087272	0.000873967001143504	0.010894363871603	chrX	4617563	4627206	+	protein_coding	peb
FBti0019740	130.981372263575	-0.642785765915425	0.193191376577113	-3.32719698624258	0.000877243371335961	0.0109194710869459	chrX	22708827	22711601	-	transposable_element	NA
FBgn0034029	498.251095415883	0.399029692819534	0.120025082918126	3.32455252783893	0.000885605488884595	0.0110077199487653	chr2R	15542660	15544409	+	protein_coding	eIF2Bgamma
FBgn0037717	499.626017314669	0.385446731148158	0.116013503781186	3.32242987743179	0.000892370977088408	0.0110758985979797	chr3R	9581305	9586648	+	protein_coding	CG8301
FBgn0038020	990.605857131808	0.39864271898257	0.120169736439189	3.31733039278406	0.000908820758917191	0.011263908861594	chr3R	12366162	12367564	-	protein_coding	GstD9
FBgn0027932	13327.9651465379	0.322109570884425	0.0971566874207952	3.31536180818245	0.000915245810247106	0.0113273125957764	chr2L	8415689	8431297	+	protein_coding	Akap200
FBti0019307	10.801359366992	0.688223289863899	0.207830369706646	3.31146641771041	0.000928083785783386	0.0114534277187048	chr3R	5747070	5753203	+	transposable_element	NA
FBgn0285947	27931.2992277838	-0.286924174856556	0.0866393760967182	-3.31170638320679	0.000927288137801407	0.0114534277187048	chrX	19598030	19599806	+	protein_coding	RpS10b
FBgn0027657	395.061475825066	-0.429107710682303	0.129699522222732	-3.30847564685243	0.000938053427885031	0.0115599718014721	chr3R	15896925	15904643	-	protein_coding	glob1
FBgn0032698	392.083062893168	-0.436187964651177	0.132013305539437	-3.30412122375706	0.000952746252204804	0.0117243354592088	chr2L	18689527	18690906	+	protein_coding	CG10336
FBgn0033192	530.345356759858	-0.411063684668754	0.124577785579152	-3.29965477197843	0.000968038320624543	0.0118955958973337	chr2R	7540110	7564435	+	protein_coding	Corin
FBgn0264987	127.16536333866	0.569644535067759	0.172750685124548	3.29749508464794	0.000975513820758104	0.0119704539906076	chr3R	13376902	13377395	+	ncRNA	lncRNA:CR44138
FBgn0003366	18.4333590875498	-0.769746466071659	0.233666033460209	-3.29421634232832	0.000986965035458003	0.0120938166030413	chrX	11071440	11086299	-	protein_coding	sev
FBgn0267408	2993.39088601468	0.27308831659655	0.0830662847577236	3.287595170448	0.00101047028801426	0.0123643259711618	chr3R	15532136	15537292	-	protein_coding	AOX1
FBgn0031752	1187.81976655561	-0.315370383818	0.0960199586165636	-3.28442532533646	0.00102190574830765	0.0124865912833468	chr2L	5949449	5955235	+	protein_coding	CG9044
FBgn0039788	17.5251404326337	0.761367904652025	0.232217467900303	3.27868489625811	0.00104292017791768	0.0127195156584112	chr3R	30582197	30583697	-	protein_coding	Rpt6R
FBgn0028970	459.833921966462	-0.469472491845792	0.143200949612081	-3.2784174484705	0.00104390892584348	0.0127195156584112	chr2L	2879111	2880708	+	protein_coding	betaggt-II
FBgn0085434	561.349428039315	-0.393424430672882	0.120102851469344	-3.27572930916884	0.00105389519573251	0.0128231326839409	chr2R	24891613	24921677	+	protein_coding	NaCP60E
FBgn0000064	7711.03796289383	0.269423469644226	0.0823807123378194	3.27046783158901	0.00107369753153178	0.0130274296567762	chr3R	26254068	26261591	-	protein_coding	Ald1
FBgn0040308	747.077192237016	0.374255332165174	0.114430308354149	3.27059620434557	0.00107321031322795	0.0130274296567762	chr3L	3042358	3044174	+	protein_coding	Jafrac2
FBgn0035083	2369.70980677199	-0.352270637206066	0.107758640722672	-3.2690709055311	0.00107901258463117	0.0130735824504821	chr2R	24940624	24942413	-	protein_coding	Tina-1
FBgn0264816	99.4723458421547	0.598704231216233	0.1831669596422	3.26862569748248	0.00108071162876056	0.0130758549656051	chr3R	18403025	18404726	+	protein_coding	koko
FBgn0284221	304.803316961671	0.434144129104292	0.132889281015485	3.26696123108456	0.00108708566289543	0.0131346062426094	chr3L	12067510	12081830	-	protein_coding	Sema5c
FBgn0003886	405.066193701553	0.559240123867951	0.171600813191156	3.25895963700931	0.00111821575818984	0.0134918891549516	chr3R	9731220	9733250	-	protein_coding	alphaTub85E
FBgn0014469	858.943262552169	-0.327613701815436	0.100612909632272	-3.25617957986529	0.00112922305751337	0.013605722382379	chr2R	8444559	8447164	+	protein_coding	Cyp4e2
FBgn0011754	666.886829210882	0.397438543321367	0.122075178210147	3.25568677554739	0.0011311846771747	0.0136104014495665	chrX	11695136	11704394	+	protein_coding	PhKgamma
FBgn0032421	177.6158896089	0.562937544036391	0.172935122249734	3.25519499285667	0.00113314537021394	0.0136150563857233	chr2L	12172980	12174091	+	protein_coding	crok
FBgn0041588	824.201685820547	0.323618911233667	0.0994319248228	3.25467813089605	0.00113520943777749	0.013620938760351	chr3R	29149895	29151794	-	protein_coding	eIF2D
FBgn0010194	1133.02660286155	0.304041351430052	0.0936001695576655	3.24829915230802	0.00116097139689422	0.013910752845612	chrX	18501400	18505405	-	protein_coding	Wnt5
FBgn0037445	1382.29429528782	-0.373239862922288	0.11514569099319	-3.241457493571	0.00118920167387606	0.014229299696683	chr3R	6449943	6456676	-	protein_coding	CG9727
FBgn0051477	41.6432442513242	0.721798210576706	0.222904773635859	3.23814604238063	0.00120309206113447	0.014375620747064	chr3R	10121772	10122320	+	protein_coding	ATPsynepsilonL
FBgn0003888	6754.683605742	0.373393617319524	0.115337686228832	3.23739472784899	0.00120626435428661	0.0143936454192186	chr2R	24305880	24313099	+	protein_coding	betaTub60D
FBgn0039580	1843.38748652041	-0.357363452313746	0.110480409938365	-3.23463184571012	0.0012179967083617	0.0144737493462047	chr3R	28337018	28339765	-	protein_coding	Gfat2
FBgn0005694	874.334316077683	-0.346100307998097	0.106996250037528	-3.23469568210761	0.00121772444696657	0.0144737493462047	chr3L	21433421	21438639	+	protein_coding	Aef1
FBgn0031070	771.912453414512	0.415025707806571	0.128296606985981	3.23489231365193	0.0012168861692234	0.0144737493462047	chrX	19759172	19764874	-	protein_coding	CG12702
FBgn0037884	896.486623649192	-0.410662233211232	0.127173957315042	-3.22913780369292	0.00124164049314783	0.0147344744941315	chr3R	11232428	11235013	-	protein_coding	Arfip
FBgn0036801	34.4520746561759	-0.735868828303142	0.228027015806504	-3.22711247919665	0.00125046294222707	0.014818842346858	chr3L	18625958	18667177	+	protein_coding	MYPT-75D
FBgn0037213	522.272055626285	0.425370292640678	0.131841656063559	3.22637249364961	0.00125370078073578	0.0148368884461632	chr3R	4174631	4186751	+	protein_coding	CG12581
FBgn0262035	322.33385294532	-0.479139112180792	0.148615179850928	-3.22402538328456	0.00126402194869237	0.0149385981941771	chr3L	230970	231604	-	protein_coding	CG42846
FBgn0265191	506.171825329219	0.388945598349551	0.120686468003399	3.22277720762029	0.0012695425655124	0.0149833734437214	chr2R	21200482	21210821	+	protein_coding	Gyg
FBgn0053508	59.5844994584409	0.66840029907834	0.207728575545685	3.21766178448252	0.00129240116660254	0.0152323739676819	chr2L	21086789	21088751	-	protein_coding	ppk13
FBgn0036194	911.59230608046	-0.340526229559664	0.105879643918708	-3.21616334317401	0.00129916863463946	0.0152913032085251	chr3L	11693878	11696963	-	protein_coding	Dph1
FBgn0041191	773.209657581504	-0.35307044326873	0.109883564200247	-3.21313242647745	0.00131295737166366	0.0154326008454652	chr3R	5568920	5570491	+	protein_coding	Rheb
FBgn0037705	411.329625128952	-0.486005820510417	0.151306817469669	-3.21205500609939	0.00131789139540261	0.0154619923337378	chr3R	9535624	9551806	-	protein_coding	mura
FBti0019110	79.4376917515687	0.743070059205971	0.231355809593365	3.2118063536507	0.00131903252136152	0.0154619923337378	chr2L	2294096	2299243	-	transposable_element	NA
FBgn0037852	717.250937149961	0.363400644583269	0.113167803740675	3.21116636155638	0.00132197379388087	0.0154755010701805	chr3R	10879571	10882188	-	protein_coding	Tpc1
FBgn0038953	807.010118148698	0.352764991355619	0.110017422859913	3.20644659896098	0.00134385244970991	0.0156681940391194	chr3R	22375922	22379955	+	protein_coding	CG18596
FBgn0031170	972.694087421856	-0.349738489497984	0.109054435821037	-3.20700837948418	0.00134123089007838	0.0156681940391194	chrX	21292307	21306665	-	protein_coding	ABCA
FBgn0266020	20.2459532076586	0.745815328526184	0.232598943366571	3.2064433214161	0.00134386775829691	0.0156681940391194	chr2L	21319599	21320320	-	ncRNA	lncRNA:CR44785
FBgn0052133	2019.19481066762	-0.347234823684359	0.108355980748759	-3.20457460017347	0.00135262232783124	0.0157490387053405	chr3L	14020314	14029121	-	protein_coding	Ptip
FBgn0053329	592.841961138163	-0.49498403379764	0.154537393595961	-3.20300493155577	0.00136001652089497	0.0158138480137936	chr3R	14222073	14224155	-	protein_coding	Sp212
FBgn0036272	864.297530209661	0.344544732912683	0.10760493390781	3.20194177348662	0.00136504586895178	0.0158400659194749	chr3L	12271655	12277251	-	protein_coding	Sms
FBgn0002567	50.0805681579577	0.67948663893091	0.212223213408658	3.20175454898277	0.00136593332284456	0.0158400659194749	chr2R	9177863	9186342	-	protein_coding	Rab32
FBgn0052280	370.556913394619	0.447815605131442	0.140330826908432	3.19114206762033	0.00141711579236588	0.0164116047118571	chr3L	3165180	3169080	+	protein_coding	CG32280
FBgn0001257	1445.81504143321	0.496514870180141	0.155648667527709	3.18997186462744	0.00142286645336755	0.0164561733797897	chr3L	4224005	4236147	-	protein_coding	ImpL2
FBgn0028671	2683.40393367441	-0.277414534066025	0.0870962855171912	-3.18514770657204	0.00144680141785315	0.016710652958408	chr3R	29131192	29137980	+	protein_coding	Vha100-1
FBgn0039612	5711.51086836402	-0.309406463611008	0.0971816261519093	-3.1837959073391	0.00145357459820489	0.0167664984654274	chr3R	28878023	28880122	-	protein_coding	Nepl19
FBgn0005636	396.755168565892	-0.533325068436124	0.167696686327956	-3.180295807355	0.00147124784826191	0.0169477565050782	chr2R	24275733	24291084	+	protein_coding	nvy
FBgn0035113	104.533026646842	0.576435079244795	0.1814256467602	3.17725244219027	0.00148677559967955	0.0171038506819518	chr3L	217931	223069	-	protein_coding	pyx
FBgn0053193	314.443183723348	0.428321053449767	0.134874642169901	3.17569742213079	0.00149476772554697	0.0171501798325025	chr3R	23058608	23061304	-	protein_coding	sav
FBgn0086357	4797.22545960629	0.337707613850571	0.10633778981993	3.17580057308355	0.00149423635130583	0.0171501798325025	chr2L	6477181	6480575	-	protein_coding	Sec61alpha
FBgn0035969	12.2724567810187	0.715383070246897	0.225379647432	3.17412454229141	0.00150289189272288	0.0172205533297293	chr3L	9211879	9215256	+	protein_coding	CG4476
FBgn0038118	493.239913803751	-0.372747371246462	0.117491779814544	-3.17254000096713	0.00151111740849268	0.0172690577290227	chr3R	13088650	13163876	+	protein_coding	timeout
FBgn0033205	1654.20429513064	0.330417510062576	0.104142646477549	3.17273971075632	0.00151007841536928	0.0172690577290227	chr2R	7665827	7667343	+	protein_coding	CG2064
FBgn0032699	1612.20186866932	0.313110175623674	0.0987884244519503	3.16950267564969	0.00152700052263813	0.0174275481811906	chr2L	18690903	18695602	-	protein_coding	CG10383
FBgn0266268	1514.11668971962	0.325086481751116	0.102605461722699	3.16831556812923	0.00153324996125916	0.0174758174108735	chr3R	31810459	31812296	-	protein_coding	FeCH
FBgn0012034	1767.88692277741	-0.351766185608127	0.111090353060982	-3.16648724138115	0.00154292114347711	0.017562908963448	chr3L	21270721	21280243	-	protein_coding	AcCoAS
FBgn0033292	83.909154488506	-0.642918242534067	0.203069119125929	-3.16600695025113	0.00154547100955456	0.0175688169561846	chr2R	8439394	8442806	-	protein_coding	Cyp4ad1
FBgn0030576	277.180947095093	-0.453491584657542	0.143524814338347	-3.15967372435316	0.00157945906663634	0.0179316278024553	chrX	14757530	14765787	-	protein_coding	CG15890
FBgn0085468	189.033168785656	0.520881723956871	0.165025768339581	3.15636599785452	0.00159748270953472	0.0181124808914612	chr2R	13158665	13160190	+	protein_coding	ND-MWFE
FBgn0023169	861.883716699638	-0.320093343576334	0.101432007506319	-3.15574295970029	0.00160089873119057	0.0181274540883895	chrX	1375535	1378896	+	protein_coding	AMPKalpha
FBgn0029970	132.10275682234	0.529571476789521	0.167962698503473	3.15291122081234	0.00161650961250753	0.0182802936703302	chrX	7889065	7891646	-	protein_coding	Nek2
FBgn0014417	1332.29529070056	-0.339121815503793	0.107580692572006	-3.15225536661062	0.00162014514869302	0.0182974878346518	chr2L	8408887	8411868	-	protein_coding	CG13397
FBgn0036147	1663.79524535361	-0.299011169767355	0.0949155935279193	-3.15028499167949	0.00163111265956133	0.0183973345734877	chr3L	11198165	11206016	-	protein_coding	Plod
FBgn0050046	1077.89043350959	-0.308854243443563	0.0983695944462268	-3.13973281258567	0.00169101988163097	0.0190481940051947	chr2R	12314116	12317573	+	protein_coding	CG30046
FBgn0040477	151.863156598364	-0.519223937567513	0.165489222058595	-3.1375090843298	0.00170389993936023	0.0191683203841422	chr2R	13485616	13486631	+	protein_coding	cid
FBgn0037760	1939.87233644628	-0.318769455252938	0.1016766892838	-3.1351281940661	0.00171779027316205	0.0192994852637985	chr3R	9803485	9809368	-	protein_coding	FBXO11
FBgn0261015	73.61124510948	-0.646736793333648	0.206521651515329	-3.13156895942044	0.00173874946840125	0.0194340073012134	chr3R	8774285	8801176	-	protein_coding	Pif1A
FBgn0036053	2490.18442461409	-0.332547936943962	0.106180098076128	-3.13192342980825	0.00173665161131223	0.0194340073012134	chr3L	9860216	9864349	-	protein_coding	iPLA2-VIA
FBgn0085249	196.718828001069	-0.548097959601563	0.175010917863733	-3.13179295493053	0.00173742352810617	0.0194340073012134	chr2R	10041064	10043507	-	protein_coding	CG34220
FBgn0004512	494.715363798458	0.372056750925391	0.118769624595863	3.13259179012638	0.0017327023941588	0.0194340073012134	chr2R	12940322	12946347	-	protein_coding	Mdr49
FBgn0028646	676.527534775001	-0.333203296661928	0.106430536924052	-3.13071141320746	0.00174383431343681	0.0194656911555379	chr3R	30445634	30455867	-	protein_coding	aralar1
FBgn0030482	4278.17103111439	-0.268290287894223	0.0857114792623541	-3.13015584613835	0.00174713585910756	0.019477412779819	chrX	13396898	13401224	+	protein_coding	CG1673
FBgn0039759	14.5773584914323	0.714515462382544	0.228399894683662	3.12835285398078	0.00175789005848557	0.0195469240307952	chr3R	30243977	30246703	-	protein_coding	CG9733
FBgn0032026	2574.78161197388	0.304232321561653	0.0972386905077823	3.12871676873625	0.00175571454806127	0.0195469240307952	chr2L	8355677	8362469	-	protein_coding	CG7627
FBgn0038608	406.268342748784	-0.404747571123267	0.129669333823507	-3.12138235917962	0.00180004150927514	0.0199899346556344	chr3R	18364243	18366162	-	protein_coding	WRNexo
FBgn0261555	98.7244660977612	0.576109546445088	0.184753119847787	3.11826694412375	0.00181917952898533	0.0201765668016053	chr3L	9547219	9596713	+	protein_coding	CG42673
FBgn0013685	12.0205233089224	0.65112171503957	0.20888511942676	3.11712828959015	0.00182622082688578	0.0202287277508181	chrM	9970	10495	+	protein_coding	mt:ND6
FBgn0035076	31.9893546767493	0.720004956435942	0.231024688299986	3.1165714873772	0.00182967313225099	0.0202410514924595	chr2R	24888627	24891023	-	protein_coding	Ance-5
FBgn0029870	2265.61052020391	-0.288873188312854	0.0927212394183143	-3.11550180007404	0.00183632227891205	0.0202886641569197	chrX	6365948	6370924	+	protein_coding	Marf
FBgn0261261	1181.3162254697	-0.355535569328864	0.114172915198886	-3.11400973435365	0.00184563400558241	0.0203655354365987	chr3R	5685854	5712837	+	protein_coding	plx
FBgn0027929	535.97982142759	0.420824440303838	0.135198993706531	3.11262997428292	0.00185428344040587	0.0204089135406504	chr2L	13963506	13965088	+	protein_coding	NimB1
FBgn0026319	586.069036123294	0.404510960440111	0.129953970470008	3.11272490541925	0.00185368714555838	0.0204089135406504	chr2L	4361924	4380716	+	protein_coding	Traf4
FBgn0265003	2502.79048465146	0.282035627831906	0.0906694095281392	3.1105929695547	0.00186712109875059	0.0204987635483411	chr2R	6811018	6818199	+	protein_coding	koi
